DATE,STATE,HIGH,LOW,AVG,T_YEAR
06/27/2020,Kansas,2.5,1.0,1.6666666666666667,1.5
06/28/2020,Kansas,2.25,1.0,1.5833333333333333,1.5
06/29/2020,Kansas,2.75,1.0,1.8333333333333333,1.75
06/30/2020,Kansas,2.25,1.0,1.4166666666666667,1.0
07/01/2020,Kansas,2.0,1.0,1.5555555555555556,1.6666666666666667
07/02/2020,Kansas,3.0,0.3333333333333333,1.4444444444444444,1.0
07/03/2020,Kansas,2.0,0.0,1.0,1.0
07/04/2020,Kansas,3.0,0.0,1.3333333333333333,1.0
07/05/2020,Kansas,2.25,0.0,1.0833333333333333,1.0
07/06/2020,Kansas,1.75,0.0,0.9166666666666666,1.0
07/07/2020,Kansas,1.75,0.0,0.9166666666666666,1.0
07/08/2020,Kansas,2.0,0.0,0.8333333333333334,0.5
07/09/2020,Kansas,1.75,0.3333333333333333,1.0277777777777777,1.0
07/10/2020,Kansas,1.25,0.3333333333333333,0.861111111111111,1.0
07/11/2020,Kansas,1.25,0.3333333333333333,0.6944444444444443,0.5
07/12/2020,Kansas,1.0,0.3333333333333333,0.7777777777777777,1.0
07/13/2020,Kansas,1.0,0.5,0.7222222222222222,0.5
07/14/2020,Kansas,0.5,0.0,0.27777777777777773,0.0
07/15/2020,Kansas,1.25,0.0,0.5277777777777778,0.0
07/16/2020,Kansas,1.3333333333333333,0.0,0.7777777777777777,0.0
07/17/2020,Kansas,1.0,0.0,0.5,0.0
07/18/2020,Kansas,2.0,0.0,1.0,0.0
07/19/2020,Kansas,1.0,0.0,0.5833333333333334,0.0
07/20/2020,Kansas,2.0,0.0,1.0833333333333333,0.0
07/21/2020,Kansas,1.75,0.3333333333333333,0.9444444444444443,0.3333333333333333
07/22/2020,Kansas,1.0,0.25,0.5277777777777778,0.3333333333333333
07/23/2020,Kansas,1.75,0.0,0.75,0.0
07/24/2020,Kansas,2.5,0.0,0.8333333333333334,0.0
07/25/2020,Kansas,1.5,0.0,0.5833333333333334,0.0
07/26/2020,Kansas,1.0,0.0,0.5,0.0
07/27/2020,Kansas,3.5,0.0,1.6666666666666667,0.0
07/28/2020,Kansas,2.0,0.0,1.25,0.0
07/29/2020,Kansas,2.0,0.0,1.3333333333333333,0.0
07/30/2020,Kansas,2.0,0.25,1.3333333333333333,0.25
07/31/2020,Kansas,1.25,0.0,0.75,0.0
08/01/2020,Kansas,1.0,0.0,0.6666666666666666,0.0
08/02/2020,Kansas,1.3333333333333333,0.0,0.861111111111111,0.0
08/03/2020,Kansas,1.75,0.0,1.138888888888889,0.0
08/04/2020,Kansas,2.0,0.0,1.0833333333333333,0.0
08/05/2020,Kansas,1.75,0.0,0.9166666666666666,0.0
08/06/2020,Kansas,2.0,0.0,1.0,0.0
08/07/2020,Kansas,1.5,0.0,0.8333333333333334,0.0
08/08/2020,Kansas,1.5,0.25,0.9166666666666666,0.25
08/09/2020,Kansas,1.5,0.25,1.0,0.25
08/10/2020,Kansas,1.75,0.25,1.0833333333333333,0.25
08/11/2020,Kansas,1.75,0.25,1.0,0.25
08/12/2020,Kansas,2.5,0.25,1.25,0.25
08/13/2020,Kansas,1.75,0.25,1.0,0.25
08/14/2020,Kansas,1.75,0.5,1.25,0.5
08/15/2020,Kansas,2.0,0.5,1.25,0.5
08/16/2020,Kansas,2.0,0.5,1.1666666666666667,0.5
08/17/2020,Kansas,1.25,1.0,1.1666666666666667,1.0
08/18/2020,Kansas,1.75,0.5,1.0833333333333333,0.5
08/19/2020,Kansas,1.75,0.5,1.25,0.5
08/20/2020,Kansas,2.25,0.75,1.4166666666666667,0.75
08/21/2020,Kansas,1.75,0.75,1.1666666666666667,0.75
08/22/2020,Kansas,2.5,1.0,1.5833333333333333,1.25
08/23/2020,Kansas,1.75,0.5,1.0,0.75
08/24/2020,Kansas,1.75,0.25,0.9166666666666666,0.75
08/25/2020,Kansas,1.75,0.75,1.0833333333333333,0.75
08/26/2020,Kansas,1.75,0.75,1.1666666666666667,0.75
08/27/2020,Kansas,2.25,0.5,1.4166666666666667,0.5
08/28/2020,Kansas,2.25,0.0,1.1666666666666667,1.25
08/29/2020,Kansas,1.75,0.0,0.75,0.5
08/30/2020,Kansas,1.75,0.0,0.9166666666666666,1.0
08/31/2020,Kansas,1.75,0.25,0.9166666666666666,0.75
09/01/2020,Kansas,2.0,0.0,0.8333333333333334,0.5
09/02/2020,Kansas,1.75,0.0,0.8333333333333334,0.75
09/03/2020,Kansas,1.25,0.0,0.8333333333333334,1.25
09/04/2020,Kansas,1.75,0.3333333333333333,0.9444444444444443,0.75
09/05/2020,Kansas,1.0,0.0,0.4166666666666667,0.25
09/06/2020,Kansas,1.0,0.3333333333333333,0.6944444444444443,1.0
09/07/2020,Kansas,1.0,0.3333333333333333,0.6944444444444443,1.0
09/08/2020,Kansas,0.75,0.3333333333333333,0.611111111111111,0.75
09/09/2020,Kansas,1.0,0.25,0.5277777777777778,0.25
09/10/2020,Kansas,1.0,0.3333333333333333,0.611111111111111,0.5
09/11/2020,Kansas,0.75,0.3333333333333333,0.5277777777777778,0.5
09/12/2020,Kansas,0.75,0.3333333333333333,0.5277777777777778,0.5
09/13/2020,Kansas,0.75,0.25,0.4444444444444444,0.25
09/14/2020,Kansas,1.0,0.3333333333333333,0.6944444444444443,1.0
09/15/2020,Kansas,1.0,0.3333333333333333,0.5555555555555555,0.3333333333333333
09/16/2020,Kansas,1.5,0.3333333333333333,0.9444444444444443,1.5
09/17/2020,Kansas,1.25,0.25,0.7222222222222222,0.25
09/18/2020,Kansas,1.5,0.25,0.8055555555555555,0.25
09/19/2020,Kansas,1.5,0.0,0.5,0.0
09/20/2020,Kansas,1.5,0.0,0.5833333333333334,0.25
09/21/2020,Kansas,1.0,0.0,0.5,0.0
09/22/2020,Kansas,1.25,0.0,0.4166666666666667,0.0
09/23/2020,Kansas,1.5,0.0,0.5,0.0
09/24/2020,Kansas,1.25,0.25,0.6666666666666666,0.25
09/25/2020,Kansas,1.5,0.0,0.5,0.0
09/26/2020,Kansas,0.75,0.0,0.4166666666666667,0.75
09/27/2020,Kansas,1.0,0.25,0.5833333333333334,0.25
09/28/2020,Kansas,0.75,0.0,0.4166666666666667,0.75
09/29/2020,Kansas,0.5,0.25,0.4166666666666667,0.5
09/30/2020,Kansas,0.5,0.25,0.4166666666666667,0.5
01/06/2020,Kansas,2.75,1.6666666666666667,2.138888888888889,1.6666666666666667
01/07/2020,Kansas,2.0,0.3333333333333333,1.111111111111111,0.3333333333333333
01/08/2020,Kansas,2.5,0.6666666666666666,1.3888888888888886,0.6666666666666666
01/09/2020,Kansas,1.3333333333333333,0.75,0.9444444444444443,1.3333333333333333
01/10/2020,Kansas,1.6666666666666667,0.6666666666666666,1.1944444444444444,0.6666666666666666
01/11/2020,Kansas,1.25,0.5,0.8055555555555555,0.6666666666666666
01/12/2020,Kansas,1.0,0.3333333333333333,0.611111111111111,0.3333333333333333
01/13/2020,Kansas,2.5,0.75,1.8611111111111114,2.3333333333333335
10/01/2020,Kansas,0.25,0.0,0.08333333333333333,0
10/02/2020,Kansas,0.5,0.0,0.16666666666666666,0
10/03/2020,Kansas,1.0,0.0,0.3333333333333333,0
10/04/2020,Kansas,0.25,0.0,0.08333333333333333,0
10/05/2020,Kansas,0.5,0.3333333333333333,0.27777777777777773,0
10/06/2020,Kansas,0.25,0.0,0.08333333333333333,0
10/07/2020,Kansas,0.75,0.0,0.25,0
10/08/2020,Kansas,0.6666666666666666,0.25,0.3055555555555555,0
10/09/2020,Kansas,0.6666666666666666,0.5,0.38888888888888884,0
10/10/2020,Kansas,0.6666666666666666,0.25,0.3055555555555555,0
10/11/2020,Kansas,0.3333333333333333,0.25,0.19444444444444442,0
10/12/2020,Kansas,0.6666666666666666,0.25,0.3055555555555555,0
10/13/2020,Kansas,0.75,0.3333333333333333,0.3611111111111111,0
10/14/2020,Kansas,0.6666666666666666,0.25,0.3055555555555555,0
10/15/2020,Kansas,0.5,0.3333333333333333,0.27777777777777773,0
10/16/2020,Kansas,0.6666666666666666,0.3333333333333333,0.3333333333333333,0
10/17/2020,Kansas,0.6666666666666666,0.6666666666666666,0.4444444444444444,0
10/18/2020,Kansas,1.3333333333333333,1.0,0.7777777777777777,0
10/19/2020,Kansas,0.6666666666666666,0.3333333333333333,0.3333333333333333,0
10/20/2020,Kansas,1.6666666666666667,1.6666666666666667,1.1111111111111112,0
10/21/2020,Kansas,0.6666666666666666,0.3333333333333333,0.3333333333333333,0
10/22/2020,Kansas,0.3333333333333333,0.3333333333333333,0.2222222222222222,0
10/23/2020,Kansas,0.6666666666666666,0.6666666666666666,0.4444444444444444,0
10/24/2020,Kansas,1.3333333333333333,0.3333333333333333,0.5555555555555555,0
10/25/2020,Kansas,0.6666666666666666,0.3333333333333333,0.3333333333333333,0
10/26/2020,Kansas,1.3333333333333333,0.6666666666666666,0.6666666666666666,0
10/27/2020,Kansas,0.6666666666666666,0.6666666666666666,0.4444444444444444,0
10/28/2020,Kansas,1.3333333333333333,0.3333333333333333,0.5555555555555555,0
10/29/2020,Kansas,3.0,0.3333333333333333,1.1111111111111112,0
10/30/2020,Kansas,0.6666666666666666,0.3333333333333333,0.3333333333333333,0
10/31/2020,Kansas,1.0,0.6666666666666666,0.5555555555555555,0
11/01/2020,Kansas,1.0,0.6666666666666666,0.5555555555555555,0
11/02/2020,Kansas,1.25,1.0,0.75,0
11/03/2020,Kansas,1.25,1.0,0.75,0
11/04/2020,Kansas,0.75,0.5,0.4166666666666667,0
11/05/2020,Kansas,1.0,0.5,0.5,0
11/06/2020,Kansas,1.25,1.25,0.8333333333333334,0
11/07/2020,Kansas,0.5,0.5,0.3333333333333333,0
11/08/2020,Kansas,0.75,0.5,0.4166666666666667,0
11/09/2020,Kansas,1.0,0.5,0.5,0
11/10/2020,Kansas,1.0,0.5,0.5,0
11/11/2020,Kansas,1.0,0.5,0.5,0
11/12/2020,Kansas,0.5,0.5,0.3333333333333333,0
11/13/2020,Kansas,2.75,0.5,1.0833333333333333,0
11/14/2020,Kansas,1.25,0.6666666666666666,0.6388888888888888,0
11/15/2020,Kansas,2.0,1.3333333333333333,1.111111111111111,0
11/16/2020,Kansas,1.0,0.5,0.5,0
11/17/2020,Kansas,2.0,1.0,1.0,0
11/18/2020,Kansas,2.0,1.25,1.0833333333333333,0
11/19/2020,Kansas,1.75,1.5,1.0833333333333333,0
11/20/2020,Kansas,1.75,1.0,0.9166666666666666,0
11/21/2020,Kansas,1.0,0.75,0.5833333333333334,0
11/22/2020,Kansas,1.0,1.0,0.6666666666666666,0
11/23/2020,Kansas,1.0,0.75,0.5833333333333334,0
11/24/2020,Kansas,2.0,1.25,1.0833333333333333,0
11/25/2020,Kansas,2.0,1.25,1.0833333333333333,0
11/26/2020,Kansas,2.0,1.5,1.1666666666666667,0
11/27/2020,Kansas,3.5,0.75,1.4166666666666667,0
11/28/2020,Kansas,2.0,0.5,0.8333333333333334,0
11/29/2020,Kansas,2.0,0.75,0.9166666666666666,0
11/30/2020,Kansas,1.25,1.0,0.75,0
12/01/2020,Kansas,1.25,1.0,0.75,0
12/02/2020,Kansas,1.5,1.0,0.8333333333333334,0
12/03/2020,Kansas,1.0,0.5,0.5,0
12/04/2020,Kansas,1.5,0.25,0.5833333333333334,0
12/05/2020,Kansas,2.5,0.75,1.0833333333333333,0
12/06/2020,Kansas,0.75,0.5,0.4166666666666667,0
12/07/2020,Kansas,1.5,1.25,0.9166666666666666,0
12/08/2020,Kansas,1.25,0.5,0.5833333333333334,0
12/09/2020,Kansas,1.75,1.0,0.9166666666666666,0
12/10/2020,Kansas,2.75,1.25,1.3333333333333333,0
12/11/2020,Kansas,1.0,1.0,0.6666666666666666,0
12/12/2020,Kansas,1.0,1.0,0.6666666666666666,0
12/13/2020,Kansas,1.75,1.0,0.9166666666666666,0
12/14/2020,Kansas,1.0,0.75,0.5833333333333334,0
12/15/2020,Kansas,2.0,1.0,1.0,0
12/16/2020,Kansas,2.25,0.5,0.9166666666666666,0
12/17/2020,Kansas,2.75,0.5,1.0833333333333333,0
12/18/2020,Kansas,1.25,1.25,0.8333333333333334,0
12/19/2020,Kansas,1.0,0.75,0.5833333333333334,0
12/20/2020,Kansas,1.5,0.75,0.75,0
12/21/2020,Kansas,1.75,0.5,0.75,0
12/22/2020,Kansas,1.0,0.75,0.5833333333333334,0
12/23/2020,Kansas,1.25,0.75,0.6666666666666666,0
12/24/2020,Kansas,1.25,0.75,0.6666666666666666,0
12/25/2020,Kansas,1.75,1.75,1.1666666666666667,0
12/26/2020,Kansas,1.25,1.0,0.75,0
12/27/2020,Kansas,1.5,1.0,0.8333333333333334,0
12/28/2020,Kansas,1.75,0.75,0.8333333333333334,0
12/29/2020,Kansas,1.25,0.75,0.6666666666666666,0
12/30/2020,Kansas,1.25,1.0,0.75,0
12/31/2020,Kansas,1.0,0.5,0.5,0
01/01/2020,Kentucky,3.8461538461538463,0.6923076923076923,1.8183760683760684,0.9166666666666666
01/02/2020,Kentucky,4.846153846153846,0.9166666666666666,2.459401709401709,0.9166666666666666
01/03/2020,Kentucky,7.636363636363637,0.4166666666666667,4.29972804972805,0.4166666666666667
01/04/2020,Kentucky,9.666666666666666,1.1666666666666667,4.611111111111111,1.1666666666666667
01/05/2020,Kentucky,6.333333333333333,0.8333333333333334,3.1324786324786325,0.8333333333333334
01/06/2020,Kentucky,7.076923076923077,2.6153846153846154,4.397435897435897,3.5
01/07/2020,Kentucky,5.583333333333333,1.9230769230769231,3.3995726495726495,5.583333333333333
01/08/2020,Kentucky,4.090909090909091,2.230769230769231,2.8764568764568765,4.090909090909091
01/09/2020,Kentucky,2.1666666666666665,1.1538461538461537,1.722222222222222,2.1666666666666665
01/10/2020,Kentucky,2.3076923076923075,1.25,1.7414529914529915,1.25
01/11/2020,Kentucky,5.416666666666667,0.25,2.2222222222222223,0.25
01/12/2020,Kentucky,10.333333333333334,0.16666666666666666,3.756410256410257,0.16666666666666666
01/13/2020,Kentucky,8.166666666666666,1.1538461538461537,3.8568376068376065,2.25
01/14/2020,Kentucky,3.076923076923077,1.0,2.247863247863248,1.0
01/15/2020,Kentucky,2.230769230769231,0.9166666666666666,1.6552059052059054,0.9166666666666666
01/16/2020,Kentucky,4.6923076923076925,0.5833333333333334,2.213092463092463,0.5833333333333334
01/17/2020,Kentucky,9.166666666666666,0.4,4.881196581196581,9.166666666666666
01/18/2020,Kentucky,3.769230769230769,1.4166666666666667,2.94075369075369,1.4166666666666667
01/19/2020,Kentucky,3.5384615384615383,1.0833333333333333,2.643162393162393,1.0833333333333333
01/20/2020,Kentucky,3.230769230769231,0.6153846153846154,1.8098290598290598,1.5833333333333333
01/21/2020,Kentucky,3.8333333333333335,1.6153846153846154,2.8995726495726495,3.25
01/22/2020,Kentucky,2.1666666666666665,1.6153846153846154,1.982905982905983,2.1666666666666665
01/23/2020,Kentucky,1.6153846153846154,0.6923076923076923,1.185897435897436,1.25
01/24/2020,Kentucky,2.0833333333333335,0.3333333333333333,1.215811965811966,0.3333333333333333
01/25/2020,Kentucky,2.75,0.5,1.8333333333333333,0.5
01/26/2020,Kentucky,2.3333333333333335,0.7692307692307693,1.3952991452991454,1.0833333333333333
01/27/2020,Kentucky,3.4166666666666665,3.0,3.1901709401709404,3.4166666666666665
01/28/2020,Kentucky,4.083333333333333,1.4545454545454546,2.486985236985237,1.4545454545454546
01/29/2020,Kentucky,3.1666666666666665,1.5384615384615385,2.123931623931624,3.1666666666666665
01/30/2020,Kentucky,3.090909090909091,1.6923076923076923,2.5944055944055946,3.090909090909091
01/31/2020,Kentucky,7.166666666666667,2.0833333333333335,3.833333333333334,2.25
02/01/2020,Kentucky,2.076923076923077,0.8333333333333334,1.5811965811965811,0.8333333333333334
02/02/2020,Kentucky,1.9166666666666667,1.2307692307692308,1.6324786324786327,1.75
02/03/2020,Kentucky,2.25,2.0833333333333335,2.188034188034188,2.25
02/04/2020,Kentucky,1.8333333333333333,0.6666666666666666,1.2179487179487178,0.6666666666666666
02/05/2020,Kentucky,8.5,0.7692307692307693,4.33974358974359,8.5
02/06/2020,Kentucky,3.25,0.4166666666666667,1.6837606837606838,0.4166666666666667
02/07/2020,Kentucky,1.4166666666666667,0.7692307692307693,1.1730769230769231,1.3333333333333333
02/08/2020,Kentucky,2.4166666666666665,0.6923076923076923,1.452991452991453,1.25
02/09/2020,Kentucky,10.23076923076923,1.0,4.461538461538461,1.0
02/10/2020,Kentucky,5.230769230769231,0.7272727272727273,2.4731934731934735,0.7272727272727273
02/11/2020,Kentucky,2.076923076923077,1.0909090909090908,1.5687645687645688,1.0909090909090908
02/12/2020,Kentucky,7.454545454545454,1.0,4.048951048951049,7.454545454545454
02/13/2020,Kentucky,6.923076923076923,0.36363636363636365,2.941724941724942,0.36363636363636365
02/14/2020,Kentucky,1.9166666666666667,1.0909090909090908,1.387140637140637,1.9166666666666667
02/15/2020,Kentucky,1.4545454545454546,0.8461538461538461,1.1835664335664335,1.25
02/16/2020,Kentucky,10.5,1.6923076923076923,5.346153846153847,10.5
02/17/2020,Kentucky,3.1538461538461537,1.0769230769230769,2.1072261072261074,2.090909090909091
02/18/2020,Kentucky,5.461538461538462,0.3333333333333333,2.3162393162393164,0.3333333333333333
02/19/2020,Kentucky,10.0,1.2727272727272727,4.2853535353535355,1.2727272727272727
02/20/2020,Kentucky,8.615384615384615,1.4615384615384615,3.9044289044289044,1.6363636363636365
02/21/2020,Kentucky,3.3333333333333335,2.3846153846153846,2.9059829059829063,3.3333333333333335
02/22/2020,Kentucky,8.76923076923077,2.5,5.923076923076923,2.5
02/23/2020,Kentucky,3.076923076923077,1.4615384615384615,2.0683760683760686,1.6666666666666667
02/24/2020,Kentucky,8.846153846153847,0.75,3.5320512820512824,1.0
02/25/2020,Kentucky,4.5,0.2727272727272727,2.308857808857809,0.2727272727272727
02/26/2020,Kentucky,6.3076923076923075,0.25,4.185897435897435,0.25
02/27/2020,Kentucky,3.3846153846153846,0.6666666666666666,2.2735042735042734,0.6666666666666666
02/28/2020,Kentucky,3.1666666666666665,1.4615384615384615,2.1184926184926183,3.1666666666666665
02/29/2020,Kentucky,1.4166666666666667,1.4166666666666667,0.47222222222222227,1.4166666666666667
03/01/2020,Kentucky,1.5833333333333333,1.0,1.3055555555555554,1.0
03/02/2020,Kentucky,2.5833333333333335,1.0,1.5833333333333333,1.1666666666666667
03/03/2020,Kentucky,9.583333333333334,1.0,3.9444444444444446,1.25
03/04/2020,Kentucky,7.666666666666667,1.1666666666666667,3.4444444444444446,1.5
03/05/2020,Kentucky,6.0,1.4166666666666667,3.4166666666666665,6.0
03/06/2020,Kentucky,4.181818181818182,0.5,2.1161616161616164,0.5
03/07/2020,Kentucky,3.5833333333333335,1.0833333333333333,2.4166666666666665,2.5833333333333335
03/08/2020,Kentucky,3.75,1.0,2.159090909090909,1.0
03/09/2020,Kentucky,11.818181818181818,1.75,5.244949494949495,1.75
03/10/2020,Kentucky,10.166666666666666,0.6666666666666666,4.083333333333333,0.6666666666666666
03/11/2020,Kentucky,11.416666666666666,1.5833333333333333,5.090909090909091,2.272727272727273
03/12/2020,Kentucky,3.75,2.3333333333333335,2.805555555555556,2.3333333333333335
03/13/2020,Kentucky,2.0,1.4166666666666667,1.638888888888889,1.5
03/14/2020,Kentucky,6.0,0.5454545454545454,3.121212121212121,6.0
03/15/2020,Kentucky,3.5,1.0,2.361111111111111,2.5833333333333335
03/16/2020,Kentucky,11.615384615384615,0.4166666666666667,4.371794871794871,0.4166666666666667
03/17/2020,Kentucky,3.1538461538461537,0.9166666666666666,2.051282051282051,2.0833333333333335
03/18/2020,Kentucky,2.3846153846153846,0.5454545454545454,1.3378010878010878,0.5454545454545454
03/19/2020,Kentucky,8.461538461538462,0.5833333333333334,4.848290598290599,0.5833333333333334
03/20/2020,Kentucky,1.5384615384615385,1.0,1.1794871794871795,1.0
03/21/2020,Kentucky,0.9230769230769231,0.5833333333333334,0.8076923076923078,0.9166666666666666
03/22/2020,Kentucky,6.5,2.0,4.217948717948718,6.5
03/23/2020,Kentucky,9.416666666666666,1.0,4.523504273504273,1.0
03/24/2020,Kentucky,10.076923076923077,1.4166666666666667,6.1923076923076925,7.083333333333333
03/25/2020,Kentucky,12.076923076923077,1.0,5.553418803418803,3.5833333333333335
03/26/2020,Kentucky,5.166666666666667,0.6666666666666666,3.277777777777778,0.6666666666666666
03/27/2020,Kentucky,4.909090909090909,2.0833333333333335,3.151320901320901,2.0833333333333335
04/01/2020,Kentucky,3.9166666666666665,0.9230769230769231,2.07991452991453,1.4
04/02/2020,Kentucky,2.8461538461538463,2.0,2.372960372960373,2.272727272727273
04/03/2020,Kentucky,10.833333333333334,0.8461538461538461,4.420940170940171,1.5833333333333333
04/04/2020,Kentucky,2.25,0.6923076923076923,1.5363247863247864,1.6666666666666667
04/05/2020,Kentucky,3.8461538461538463,1.8333333333333333,2.7820512820512824,2.6666666666666665
04/06/2020,Kentucky,2.6666666666666665,2.4166666666666665,2.5277777777777777,2.4166666666666665
04/07/2020,Kentucky,1.0,0.8333333333333334,0.9166666666666666,1.0
04/08/2020,Kentucky,3.769230769230769,1.3333333333333333,2.4786324786324787,2.3333333333333335
04/09/2020,Kentucky,3.769230769230769,0.5833333333333334,1.9357031857031857,0.5833333333333334
04/10/2020,Kentucky,4.666666666666667,0.3333333333333333,2.051282051282051,0.3333333333333333
04/11/2020,Kentucky,2.8461538461538463,1.25,1.8931623931623929,1.25
04/12/2020,Kentucky,1.9230769230769231,0.4166666666666667,1.1410256410256412,0.4166666666666667
04/13/2020,Kentucky,2.25,0.25,1.2179487179487178,0.25
04/14/2020,Kentucky,6.583333333333333,0.25,2.893162393162393,0.25
04/15/2020,Kentucky,0.7272727272727273,0.5833333333333334,0.6676379176379177,0.7272727272727273
04/16/2020,Kentucky,2.3636363636363638,1.0,1.5656565656565657,2.3636363636363638
04/17/2020,Kentucky,8.923076923076923,0.6666666666666666,3.8632478632478633,0.6666666666666666
04/18/2020,Kentucky,2.6153846153846154,1.8333333333333333,2.121794871794872,1.9166666666666667
04/19/2020,Kentucky,0.9230769230769231,0.16666666666666666,0.5021367521367521,0.4166666666666667
04/20/2020,Kentucky,9.153846153846153,1.0833333333333333,3.912393162393162,1.5
04/21/2020,Kentucky,10.615384615384615,0.4166666666666667,4.316239316239316,0.4166666666666667
04/22/2020,Kentucky,9.923076923076923,0.8333333333333334,3.891025641025641,0.9166666666666666
04/23/2020,Kentucky,9.461538461538462,0.16666666666666666,3.8482905982905984,0.16666666666666666
04/24/2020,Kentucky,2.090909090909091,0.5384615384615384,1.2375679875679875,1.0833333333333333
04/25/2020,Kentucky,1.0,0.08333333333333333,0.6338383838383839,0.08333333333333333
04/26/2020,Kentucky,4.461538461538462,0.16666666666666666,1.9366744366744368,0.16666666666666666
04/27/2020,Kentucky,2.6923076923076925,1.0833333333333333,1.6752136752136753,1.25
04/28/2020,Kentucky,3.25,1.3846153846153846,2.0726495726495724,1.5833333333333333
04/29/2020,Kentucky,3.769230769230769,1.3333333333333333,2.83974358974359,1.3333333333333333
04/30/2020,Kentucky,3.0833333333333335,1.0833333333333333,1.75,1.0833333333333333
05/01/2020,Kentucky,3.3333333333333335,1.6666666666666667,2.3333333333333335,3.3333333333333335
05/02/2020,Kentucky,6.583333333333333,0.5833333333333334,2.8737373737373737,0.5833333333333334
05/03/2020,Kentucky,2.9166666666666665,0.8333333333333334,1.75,0.8333333333333334
05/04/2020,Kentucky,4.833333333333333,1.9090909090909092,2.96969696969697,4.833333333333333
05/05/2020,Kentucky,2.1666666666666665,0.7272727272727273,1.27020202020202,2.1666666666666665
05/06/2020,Kentucky,2.0,0.18181818181818182,1.0606060606060606,0.18181818181818182
05/07/2020,Kentucky,5.9,1.5,2.981818181818182,1.5
05/08/2020,Kentucky,3.6363636363636362,0.4166666666666667,2.3207070707070705,0.4166666666666667
05/09/2020,Kentucky,1.9090909090909092,0.75,1.2474747474747474,0.75
05/10/2020,Kentucky,2.6363636363636362,0.5,1.378787878787879,0.5
05/11/2020,Kentucky,6.916666666666667,0.3333333333333333,3.4679487179487176,0.3333333333333333
05/12/2020,Kentucky,1.3076923076923077,0.75,1.047008547008547,1.0833333333333333
05/13/2020,Kentucky,1.3846153846153846,0.25,0.7393162393162394,0.25
05/14/2020,Kentucky,3.3333333333333335,1.0,1.972222222222222,1.0
05/24/2020,Kentucky,8.615384615384615,0.25,3.705128205128205,0.25
05/25/2020,Kentucky,3.1666666666666665,0.5833333333333334,2.121794871794872,0.5833333333333334
05/26/2020,Kentucky,3.230769230769231,1.6666666666666667,2.576923076923077,2.8333333333333335
05/27/2020,Kentucky,2.076923076923077,0.8333333333333334,1.4423076923076923,0.8333333333333334
05/28/2020,Kentucky,6.384615384615385,0.9166666666666666,3.044871794871795,0.9166666666666666
05/29/2020,Kentucky,3.769230769230769,1.1666666666666667,2.061965811965812,1.25
05/30/2020,Kentucky,2.5384615384615383,0.16666666666666666,1.0835275835275835,0.16666666666666666
05/31/2020,Kentucky,3.9166666666666665,1.0,2.111111111111111,3.9166666666666665
06/01/2020,Kentucky,4.75,0.75,2.2777777777777777,4.75
06/02/2020,Kentucky,3.75,2.4166666666666665,2.9786324786324783,3.75
06/03/2020,Kentucky,3.25,0.38461538461538464,1.7670940170940173,1.6666666666666667
06/04/2020,Kentucky,1.6666666666666667,1.0,1.388888888888889,1.6666666666666667
06/05/2020,Kentucky,3.5384615384615383,1.0,2.2350427350427347,2.1666666666666665
06/06/2020,Kentucky,4.333333333333333,2.0833333333333335,3.388888888888889,4.333333333333333
06/07/2020,Kentucky,11.416666666666666,1.5,7.888888888888888,10.75
06/08/2020,Kentucky,8.583333333333334,1.5833333333333333,4.722222222222222,8.583333333333334
06/09/2020,Kentucky,3.25,2.9166666666666665,3.02991452991453,3.25
06/10/2020,Kentucky,3.076923076923077,0.8333333333333334,1.6923076923076923,1.1666666666666667
06/11/2020,Kentucky,5.416666666666667,0.8181818181818182,2.4628982128982133,0.8181818181818182
06/12/2020,Kentucky,3.923076923076923,1.4166666666666667,2.3632478632478633,1.4166666666666667
06/13/2020,Kentucky,2.3076923076923075,0.75,1.6581196581196582,1.9166666666666667
06/14/2020,Kentucky,4.615384615384615,0.5454545454545454,2.4425019425019423,0.5454545454545454
06/15/2020,Kentucky,6.0,0.5,2.4393939393939394,0.8181818181818182
06/16/2020,Kentucky,4.666666666666667,0.9166666666666666,2.9380341880341887,4.666666666666667
06/17/2020,Kentucky,3.0833333333333335,0.18181818181818182,2.0883838383838387,3.0833333333333335
06/18/2020,Kentucky,2.0833333333333335,1.0,1.5833333333333333,1.6666666666666667
06/19/2020,Kentucky,2.6666666666666665,0.5833333333333334,1.8888888888888886,2.6666666666666665
06/20/2020,Kentucky,3.3333333333333335,0.8,2.1277777777777778,3.3333333333333335
06/21/2020,Kentucky,4.545454545454546,0.6,2.131818181818182,1.25
06/24/2020,Kentucky,4.230769230769231,0.5454545454545454,2.064296814296814,1.4166666666666667
06/25/2020,Kentucky,3.0,1.0,1.6666666666666667,3.0
06/26/2020,Kentucky,2.1666666666666665,0.8181818181818182,1.6060606060606062,2.1666666666666665
06/27/2020,Kentucky,1.1666666666666667,0.4166666666666667,0.7277777777777779,0.4166666666666667
06/28/2020,Kentucky,4.0,0.5833333333333334,2.0555555555555554,0.5833333333333334
06/29/2020,Kentucky,2.1666666666666665,0.5454545454545454,1.0984848484848484,0.5833333333333334
06/30/2020,Kentucky,7.333333333333333,1.0909090909090908,3.335858585858586,1.5833333333333333
07/01/2020,Kentucky,3.0833333333333335,0.7272727272727273,1.6405723905723908,1.1111111111111112
07/02/2020,Kentucky,4.888888888888889,0.36363636363636365,2.569023569023569,4.888888888888889
