DATE,STATE,STATE_CODE,AQS_PARAMETER_DESC,DAILY_AQI_VALUE
01/01/2020,Alabama,01,PM2.5 - Local Conditions,32.142857142857146
01/04/2020,Alabama,01,PM2.5 - Local Conditions,18.03125
01/07/2020,Alabama,01,PM2.5 - Local Conditions,23.6
01/10/2020,Alabama,01,PM2.5 - Local Conditions,33.193548387096776
01/13/2020,Alabama,01,PM2.5 - Local Conditions,29.652173913043477
01/16/2020,Alabama,01,PM2.5 - Local Conditions,18.833333333333332
01/19/2020,Alabama,01,PM2.5 - Local Conditions,11.55
01/22/2020,Alabama,01,PM2.5 - Local Conditions,31.583333333333332
01/25/2020,Alabama,01,PM2.5 - Local Conditions,21.61904761904762
01/28/2020,Alabama,01,PM2.5 - Local Conditions,33.41935483870968
01/31/2020,Alabama,01,PM2.5 - Local Conditions,35.130434782608695
02/03/2020,Alabama,01,PM2.5 - Local Conditions,28.133333333333333
02/06/2020,Alabama,01,PM2.5 - Local Conditions,13.578947368421053
02/09/2020,Alabama,01,PM2.5 - Local Conditions,26.548387096774192
02/12/2020,Alabama,01,PM2.5 - Local Conditions,24.2
02/15/2020,Alabama,01,PM2.5 - Local Conditions,28.677419354838708
02/18/2020,Alabama,01,PM2.5 - Local Conditions,19.291666666666668
02/21/2020,Alabama,01,PM2.5 - Local Conditions,25.967741935483872
02/24/2020,Alabama,01,PM2.5 - Local Conditions,36.583333333333336
02/27/2020,Alabama,01,PM2.5 - Local Conditions,17.714285714285715
03/01/2020,Alabama,01,PM2.5 - Local Conditions,49.72727272727273
03/04/2020,Alabama,01,PM2.5 - Local Conditions,26.833333333333332
03/07/2020,Alabama,01,PM2.5 - Local Conditions,23.59090909090909
03/10/2020,Alabama,01,PM2.5 - Local Conditions,26.7
03/13/2020,Alabama,01,PM2.5 - Local Conditions,28.44
03/16/2020,Alabama,01,PM2.5 - Local Conditions,39.34375
03/19/2020,Alabama,01,PM2.5 - Local Conditions,37.916666666666664
03/22/2020,Alabama,01,PM2.5 - Local Conditions,24.967741935483872
03/25/2020,Alabama,01,PM2.5 - Local Conditions,28.0
03/28/2020,Alabama,01,PM2.5 - Local Conditions,53.15625
03/31/2020,Alabama,01,PM2.5 - Local Conditions,30.73913043478261
04/03/2020,Alabama,01,PM2.5 - Local Conditions,44.6875
04/06/2020,Alabama,01,PM2.5 - Local Conditions,54.75
04/09/2020,Alabama,01,PM2.5 - Local Conditions,29.448275862068964
04/12/2020,Alabama,01,PM2.5 - Local Conditions,52.0
04/15/2020,Alabama,01,PM2.5 - Local Conditions,23.870967741935484
04/18/2020,Alabama,01,PM2.5 - Local Conditions,29.695652173913043
04/21/2020,Alabama,01,PM2.5 - Local Conditions,29.35483870967742
04/24/2020,Alabama,01,PM2.5 - Local Conditions,20.347826086956523
04/27/2020,Alabama,01,PM2.5 - Local Conditions,24.258064516129032
04/30/2020,Alabama,01,PM2.5 - Local Conditions,19.91304347826087
05/03/2020,Alabama,01,PM2.5 - Local Conditions,34.774193548387096
05/06/2020,Alabama,01,PM2.5 - Local Conditions,20.434782608695652
05/09/2020,Alabama,01,PM2.5 - Local Conditions,21.1
05/12/2020,Alabama,01,PM2.5 - Local Conditions,29.38095238095238
05/15/2020,Alabama,01,PM2.5 - Local Conditions,35.38709677419355
05/18/2020,Alabama,01,PM2.5 - Local Conditions,20.0
05/21/2020,Alabama,01,PM2.5 - Local Conditions,26.933333333333334
05/24/2020,Alabama,01,PM2.5 - Local Conditions,28.181818181818183
05/27/2020,Alabama,01,PM2.5 - Local Conditions,16.642857142857142
05/30/2020,Alabama,01,PM2.5 - Local Conditions,31.47826086956522
06/02/2020,Alabama,01,PM2.5 - Local Conditions,42.903225806451616
06/05/2020,Alabama,01,PM2.5 - Local Conditions,30.272727272727273
06/08/2020,Alabama,01,PM2.5 - Local Conditions,23.64516129032258
06/11/2020,Alabama,01,PM2.5 - Local Conditions,25.045454545454547
06/14/2020,Alabama,01,PM2.5 - Local Conditions,41.4
06/17/2020,Alabama,01,PM2.5 - Local Conditions,29.666666666666668
06/20/2020,Alabama,01,PM2.5 - Local Conditions,46.6
06/23/2020,Alabama,01,PM2.5 - Local Conditions,21.91304347826087
06/26/2020,Alabama,01,PM2.5 - Local Conditions,92.6896551724138
06/29/2020,Alabama,01,PM2.5 - Local Conditions,33.9
07/02/2020,Alabama,01,PM2.5 - Local Conditions,32.63333333333333
07/05/2020,Alabama,01,PM2.5 - Local Conditions,47.72727272727273
07/08/2020,Alabama,01,PM2.5 - Local Conditions,30.571428571428573
07/11/2020,Alabama,01,PM2.5 - Local Conditions,33.95454545454545
07/14/2020,Alabama,01,PM2.5 - Local Conditions,41.36666666666667
07/17/2020,Alabama,01,PM2.5 - Local Conditions,41.75
07/20/2020,Alabama,01,PM2.5 - Local Conditions,44.25
07/23/2020,Alabama,01,PM2.5 - Local Conditions,19.041666666666668
07/26/2020,Alabama,01,PM2.5 - Local Conditions,21.46875
07/29/2020,Alabama,01,PM2.5 - Local Conditions,23.5
08/01/2020,Alabama,01,PM2.5 - Local Conditions,38.645161290322584
08/04/2020,Alabama,01,PM2.5 - Local Conditions,42.59090909090909
08/07/2020,Alabama,01,PM2.5 - Local Conditions,51.4
08/10/2020,Alabama,01,PM2.5 - Local Conditions,51.54545454545455
08/13/2020,Alabama,01,PM2.5 - Local Conditions,38.8
08/16/2020,Alabama,01,PM2.5 - Local Conditions,48.16
08/19/2020,Alabama,01,PM2.5 - Local Conditions,40.645161290322584
08/22/2020,Alabama,01,PM2.5 - Local Conditions,28.56
08/25/2020,Alabama,01,PM2.5 - Local Conditions,21.28125
08/28/2020,Alabama,01,PM2.5 - Local Conditions,21.916666666666668
08/31/2020,Alabama,01,PM2.5 - Local Conditions,28.838709677419356
09/03/2020,Alabama,01,PM2.5 - Local Conditions,71.04166666666667
09/06/2020,Alabama,01,PM2.5 - Local Conditions,36.354838709677416
09/09/2020,Alabama,01,PM2.5 - Local Conditions,40.666666666666664
09/12/2020,Alabama,01,PM2.5 - Local Conditions,24.677419354838708
10/03/2020,Alabama,01,PM2.5 - Local Conditions,31.91304347826087
10/06/2020,Alabama,01,PM2.5 - Local Conditions,52.13793103448276
10/09/2020,Alabama,01,PM2.5 - Local Conditions,52.4
10/12/2020,Alabama,01,PM2.5 - Local Conditions,38.5
10/15/2020,Alabama,01,PM2.5 - Local Conditions,55.28
10/18/2020,Alabama,01,PM2.5 - Local Conditions,38.9
10/21/2020,Alabama,01,PM2.5 - Local Conditions,39.2
10/24/2020,Alabama,01,PM2.5 - Local Conditions,19.833333333333332
10/27/2020,Alabama,01,PM2.5 - Local Conditions,38.6
10/30/2020,Alabama,01,PM2.5 - Local Conditions,27.535714285714285
11/02/2020,Alabama,01,PM2.5 - Local Conditions,25.636363636363637
11/05/2020,Alabama,01,PM2.5 - Local Conditions,53.56666666666667
11/08/2020,Alabama,01,PM2.5 - Local Conditions,23.833333333333332
11/11/2020,Alabama,01,PM2.5 - Local Conditions,23.333333333333332
11/14/2020,Alabama,01,PM2.5 - Local Conditions,51.08
11/17/2020,Alabama,01,PM2.5 - Local Conditions,31.392857142857142
11/20/2020,Alabama,01,PM2.5 - Local Conditions,44.958333333333336
11/23/2020,Alabama,01,PM2.5 - Local Conditions,22.85185185185185
11/26/2020,Alabama,01,PM2.5 - Local Conditions,34.24
11/29/2020,Alabama,01,PM2.5 - Local Conditions,33.785714285714285
09/21/2020,Alabama,01,PM2.5 - Local Conditions,24.90909090909091
09/24/2020,Alabama,01,PM2.5 - Local Conditions,22.233333333333334
09/26/2020,Alabama,01,PM2.5 - Local Conditions,31.076923076923077
09/30/2020,Alabama,01,PM2.5 - Local Conditions,28.193548387096776
09/15/2020,Alabama,01,PM2.5 - Local Conditions,31.333333333333332
09/18/2020,Alabama,01,PM2.5 - Local Conditions,41.964285714285715
09/27/2020,Alabama,01,PM2.5 - Local Conditions,36.17391304347826
05/29/2020,Alabama,01,PM2.5 - Local Conditions,35.583333333333336
10/13/2020,Alabama,01,PM2.5 - Local Conditions,29.142857142857142
11/03/2020,Alabama,01,PM2.5 - Local Conditions,50.15384615384615
11/24/2020,Alabama,01,PM2.5 - Local Conditions,43.57142857142857
12/02/2020,Alabama,01,PM2.5 - Local Conditions,49.4
12/05/2020,Alabama,01,PM2.5 - Local Conditions,30.53846153846154
12/08/2020,Alabama,01,PM2.5 - Local Conditions,52.1
12/11/2020,Alabama,01,PM2.5 - Local Conditions,60.0
12/15/2020,Alabama,01,PM2.5 - Local Conditions,30.77777777777778
12/17/2020,Alabama,01,PM2.5 - Local Conditions,46.57142857142857
12/20/2020,Alabama,01,PM2.5 - Local Conditions,34.7
12/23/2020,Alabama,01,PM2.5 - Local Conditions,32.07142857142857
12/29/2020,Alabama,01,PM2.5 - Local Conditions,44.92857142857143
01/02/2020,Alabama,01,PM2.5 - Local Conditions,28.5
01/03/2020,Alabama,01,PM2.5 - Local Conditions,18.25
01/05/2020,Alabama,01,PM2.5 - Local Conditions,25.5
01/06/2020,Alabama,01,PM2.5 - Local Conditions,37.083333333333336
01/08/2020,Alabama,01,PM2.5 - Local Conditions,34.833333333333336
01/09/2020,Alabama,01,PM2.5 - Local Conditions,41.083333333333336
01/11/2020,Alabama,01,PM2.5 - Local Conditions,22.916666666666668
01/12/2020,Alabama,01,PM2.5 - Local Conditions,22.25
01/14/2020,Alabama,01,PM2.5 - Local Conditions,16.916666666666668
01/15/2020,Alabama,01,PM2.5 - Local Conditions,23.916666666666668
01/17/2020,Alabama,01,PM2.5 - Local Conditions,19.09090909090909
01/18/2020,Alabama,01,PM2.5 - Local Conditions,28.363636363636363
01/20/2020,Alabama,01,PM2.5 - Local Conditions,27.7
01/24/2020,Alabama,01,PM2.5 - Local Conditions,26.615384615384617
01/26/2020,Alabama,01,PM2.5 - Local Conditions,37.36363636363637
01/27/2020,Alabama,01,PM2.5 - Local Conditions,27.90909090909091
01/29/2020,Alabama,01,PM2.5 - Local Conditions,34.7
01/30/2020,Alabama,01,PM2.5 - Local Conditions,42.2
02/01/2020,Alabama,01,PM2.5 - Local Conditions,33.18181818181818
02/02/2020,Alabama,01,PM2.5 - Local Conditions,24.09090909090909
02/04/2020,Alabama,01,PM2.5 - Local Conditions,24.272727272727273
02/05/2020,Alabama,01,PM2.5 - Local Conditions,26.09090909090909
02/07/2020,Alabama,01,PM2.5 - Local Conditions,28.363636363636363
02/08/2020,Alabama,01,PM2.5 - Local Conditions,30.818181818181817
02/10/2020,Alabama,01,PM2.5 - Local Conditions,27.09090909090909
02/11/2020,Alabama,01,PM2.5 - Local Conditions,20.818181818181817
02/13/2020,Alabama,01,PM2.5 - Local Conditions,17.454545454545453
02/14/2020,Alabama,01,PM2.5 - Local Conditions,23.818181818181817
02/16/2020,Alabama,01,PM2.5 - Local Conditions,44.36363636363637
02/17/2020,Alabama,01,PM2.5 - Local Conditions,32.27272727272727
02/19/2020,Alabama,01,PM2.5 - Local Conditions,24.2
02/20/2020,Alabama,01,PM2.5 - Local Conditions,18.727272727272727
02/22/2020,Alabama,01,PM2.5 - Local Conditions,35.45454545454545
02/23/2020,Alabama,01,PM2.5 - Local Conditions,50.45454545454545
02/25/2020,Alabama,01,PM2.5 - Local Conditions,22.0
02/26/2020,Alabama,01,PM2.5 - Local Conditions,22.0
02/28/2020,Alabama,01,PM2.5 - Local Conditions,28.2
02/29/2020,Alabama,01,PM2.5 - Local Conditions,26.88888888888889
03/02/2020,Alabama,01,PM2.5 - Local Conditions,32.666666666666664
03/03/2020,Alabama,01,PM2.5 - Local Conditions,38.4
03/05/2020,Alabama,01,PM2.5 - Local Conditions,17.5
03/06/2020,Alabama,01,PM2.5 - Local Conditions,21.6
03/08/2020,Alabama,01,PM2.5 - Local Conditions,37.3
03/09/2020,Alabama,01,PM2.5 - Local Conditions,45.5
03/11/2020,Alabama,01,PM2.5 - Local Conditions,30.90909090909091
03/12/2020,Alabama,01,PM2.5 - Local Conditions,34.54545454545455
03/14/2020,Alabama,01,PM2.5 - Local Conditions,39.54545454545455
03/15/2020,Alabama,01,PM2.5 - Local Conditions,28.727272727272727
03/17/2020,Alabama,01,PM2.5 - Local Conditions,59.81818181818182
03/18/2020,Alabama,01,PM2.5 - Local Conditions,47.36363636363637
03/20/2020,Alabama,01,PM2.5 - Local Conditions,34.90909090909091
03/21/2020,Alabama,01,PM2.5 - Local Conditions,22.727272727272727
03/23/2020,Alabama,01,PM2.5 - Local Conditions,27.90909090909091
03/24/2020,Alabama,01,PM2.5 - Local Conditions,30.636363636363637
03/26/2020,Alabama,01,PM2.5 - Local Conditions,46.1
03/27/2020,Alabama,01,PM2.5 - Local Conditions,58.36363636363637
03/29/2020,Alabama,01,PM2.5 - Local Conditions,37.63636363636363
03/30/2020,Alabama,01,PM2.5 - Local Conditions,40.45454545454545
04/01/2020,Alabama,01,PM2.5 - Local Conditions,26.363636363636363
04/02/2020,Alabama,01,PM2.5 - Local Conditions,38.63636363636363
04/04/2020,Alabama,01,PM2.5 - Local Conditions,46.09090909090909
04/05/2020,Alabama,01,PM2.5 - Local Conditions,50.72727272727273
04/07/2020,Alabama,01,PM2.5 - Local Conditions,46.72727272727273
04/08/2020,Alabama,01,PM2.5 - Local Conditions,43.2
04/10/2020,Alabama,01,PM2.5 - Local Conditions,22.9
04/11/2020,Alabama,01,PM2.5 - Local Conditions,38.09090909090909
04/13/2020,Alabama,01,PM2.5 - Local Conditions,22.272727272727273
04/14/2020,Alabama,01,PM2.5 - Local Conditions,21.636363636363637
04/16/2020,Alabama,01,PM2.5 - Local Conditions,41.09090909090909
04/17/2020,Alabama,01,PM2.5 - Local Conditions,48.63636363636363
04/19/2020,Alabama,01,PM2.5 - Local Conditions,28.363636363636363
04/20/2020,Alabama,01,PM2.5 - Local Conditions,22.636363636363637
04/22/2020,Alabama,01,PM2.5 - Local Conditions,33.09090909090909
04/23/2020,Alabama,01,PM2.5 - Local Conditions,32.4
04/25/2020,Alabama,01,PM2.5 - Local Conditions,29.818181818181817
04/26/2020,Alabama,01,PM2.5 - Local Conditions,22.90909090909091
04/28/2020,Alabama,01,PM2.5 - Local Conditions,44.72727272727273
04/29/2020,Alabama,01,PM2.5 - Local Conditions,28.818181818181817
05/01/2020,Alabama,01,PM2.5 - Local Conditions,35.90909090909091
05/02/2020,Alabama,01,PM2.5 - Local Conditions,46.90909090909091
05/04/2020,Alabama,01,PM2.5 - Local Conditions,40.45454545454545
05/05/2020,Alabama,01,PM2.5 - Local Conditions,38.8
05/07/2020,Alabama,01,PM2.5 - Local Conditions,28.09090909090909
05/08/2020,Alabama,01,PM2.5 - Local Conditions,35.81818181818182
05/10/2020,Alabama,01,PM2.5 - Local Conditions,36.45454545454545
05/11/2020,Alabama,01,PM2.5 - Local Conditions,28.4
05/13/2020,Alabama,01,PM2.5 - Local Conditions,44.72727272727273
05/14/2020,Alabama,01,PM2.5 - Local Conditions,41.36363636363637
05/16/2020,Alabama,01,PM2.5 - Local Conditions,42.09090909090909
05/17/2020,Alabama,01,PM2.5 - Local Conditions,30.7
05/19/2020,Alabama,01,PM2.5 - Local Conditions,22.9
05/20/2020,Alabama,01,PM2.5 - Local Conditions,27.90909090909091
05/22/2020,Alabama,01,PM2.5 - Local Conditions,37.45454545454545
05/23/2020,Alabama,01,PM2.5 - Local Conditions,41.75
05/25/2020,Alabama,01,PM2.5 - Local Conditions,30.818181818181817
05/26/2020,Alabama,01,PM2.5 - Local Conditions,20.09090909090909
05/28/2020,Alabama,01,PM2.5 - Local Conditions,24.454545454545453
05/31/2020,Alabama,01,PM2.5 - Local Conditions,33.63636363636363
06/01/2020,Alabama,01,PM2.5 - Local Conditions,43.36363636363637
06/03/2020,Alabama,01,PM2.5 - Local Conditions,37.90909090909091
06/04/2020,Alabama,01,PM2.5 - Local Conditions,30.09090909090909
06/06/2020,Alabama,01,PM2.5 - Local Conditions,29.636363636363637
06/07/2020,Alabama,01,PM2.5 - Local Conditions,19.90909090909091
06/09/2020,Alabama,01,PM2.5 - Local Conditions,32.8
06/10/2020,Alabama,01,PM2.5 - Local Conditions,28.4
06/12/2020,Alabama,01,PM2.5 - Local Conditions,30.09090909090909
06/13/2020,Alabama,01,PM2.5 - Local Conditions,36.54545454545455
06/15/2020,Alabama,01,PM2.5 - Local Conditions,36.45454545454545
06/16/2020,Alabama,01,PM2.5 - Local Conditions,30.272727272727273
06/18/2020,Alabama,01,PM2.5 - Local Conditions,40.0
06/19/2020,Alabama,01,PM2.5 - Local Conditions,46.81818181818182
06/21/2020,Alabama,01,PM2.5 - Local Conditions,45.083333333333336
06/22/2020,Alabama,01,PM2.5 - Local Conditions,22.818181818181817
06/24/2020,Alabama,01,PM2.5 - Local Conditions,24.818181818181817
06/25/2020,Alabama,01,PM2.5 - Local Conditions,50.0
06/27/2020,Alabama,01,PM2.5 - Local Conditions,82.5
06/28/2020,Alabama,01,PM2.5 - Local Conditions,38.5
06/30/2020,Alabama,01,PM2.5 - Local Conditions,42.1
07/01/2020,Alabama,01,PM2.5 - Local Conditions,33.72727272727273
07/03/2020,Alabama,01,PM2.5 - Local Conditions,45.09090909090909
07/04/2020,Alabama,01,PM2.5 - Local Conditions,51.72727272727273
07/06/2020,Alabama,01,PM2.5 - Local Conditions,36.0
07/07/2020,Alabama,01,PM2.5 - Local Conditions,31.1
07/09/2020,Alabama,01,PM2.5 - Local Conditions,42.18181818181818
07/10/2020,Alabama,01,PM2.5 - Local Conditions,50.3
07/12/2020,Alabama,01,PM2.5 - Local Conditions,33.72727272727273
07/13/2020,Alabama,01,PM2.5 - Local Conditions,33.54545454545455
07/15/2020,Alabama,01,PM2.5 - Local Conditions,44.666666666666664
07/16/2020,Alabama,01,PM2.5 - Local Conditions,33.25
07/18/2020,Alabama,01,PM2.5 - Local Conditions,48.166666666666664
07/19/2020,Alabama,01,PM2.5 - Local Conditions,48.416666666666664
07/21/2020,Alabama,01,PM2.5 - Local Conditions,39.76923076923077
07/22/2020,Alabama,01,PM2.5 - Local Conditions,32.166666666666664
07/24/2020,Alabama,01,PM2.5 - Local Conditions,21.8
07/25/2020,Alabama,01,PM2.5 - Local Conditions,25.5
07/27/2020,Alabama,01,PM2.5 - Local Conditions,29.833333333333332
07/28/2020,Alabama,01,PM2.5 - Local Conditions,27.363636363636363
07/30/2020,Alabama,01,PM2.5 - Local Conditions,50.54545454545455
07/31/2020,Alabama,01,PM2.5 - Local Conditions,53.25
08/02/2020,Alabama,01,PM2.5 - Local Conditions,31.666666666666668
08/03/2020,Alabama,01,PM2.5 - Local Conditions,36.90909090909091
08/05/2020,Alabama,01,PM2.5 - Local Conditions,49.36363636363637
08/06/2020,Alabama,01,PM2.5 - Local Conditions,52.90909090909091
08/08/2020,Alabama,01,PM2.5 - Local Conditions,53.9
08/09/2020,Alabama,01,PM2.5 - Local Conditions,56.0
08/11/2020,Alabama,01,PM2.5 - Local Conditions,47.81818181818182
08/12/2020,Alabama,01,PM2.5 - Local Conditions,39.8
08/14/2020,Alabama,01,PM2.5 - Local Conditions,34.083333333333336
08/15/2020,Alabama,01,PM2.5 - Local Conditions,36.0
08/17/2020,Alabama,01,PM2.5 - Local Conditions,47.083333333333336
08/18/2020,Alabama,01,PM2.5 - Local Conditions,44.166666666666664
08/20/2020,Alabama,01,PM2.5 - Local Conditions,34.27272727272727
08/21/2020,Alabama,01,PM2.5 - Local Conditions,26.5
08/23/2020,Alabama,01,PM2.5 - Local Conditions,36.333333333333336
08/24/2020,Alabama,01,PM2.5 - Local Conditions,33.666666666666664
08/26/2020,Alabama,01,PM2.5 - Local Conditions,47.333333333333336
08/27/2020,Alabama,01,PM2.5 - Local Conditions,38.583333333333336
08/29/2020,Alabama,01,PM2.5 - Local Conditions,37.5
08/30/2020,Alabama,01,PM2.5 - Local Conditions,30.666666666666668
09/01/2020,Alabama,01,PM2.5 - Local Conditions,44.07692307692308
09/02/2020,Alabama,01,PM2.5 - Local Conditions,66.66666666666667
09/04/2020,Alabama,01,PM2.5 - Local Conditions,57.75
09/05/2020,Alabama,01,PM2.5 - Local Conditions,31.916666666666668
09/07/2020,Alabama,01,PM2.5 - Local Conditions,41.416666666666664
09/08/2020,Alabama,01,PM2.5 - Local Conditions,44.75
09/10/2020,Alabama,01,PM2.5 - Local Conditions,36.916666666666664
09/11/2020,Alabama,01,PM2.5 - Local Conditions,35.0
09/13/2020,Alabama,01,PM2.5 - Local Conditions,26.09090909090909
09/14/2020,Alabama,01,PM2.5 - Local Conditions,30.636363636363637
09/16/2020,Alabama,01,PM2.5 - Local Conditions,29.2
09/17/2020,Alabama,01,PM2.5 - Local Conditions,26.0
09/19/2020,Alabama,01,PM2.5 - Local Conditions,59.72727272727273
09/20/2020,Alabama,01,PM2.5 - Local Conditions,35.5
09/25/2020,Alabama,01,PM2.5 - Local Conditions,21.416666666666668
09/28/2020,Alabama,01,PM2.5 - Local Conditions,30.5
09/29/2020,Alabama,01,PM2.5 - Local Conditions,23.75
10/01/2020,Alabama,01,PM2.5 - Local Conditions,37.166666666666664
10/02/2020,Alabama,01,PM2.5 - Local Conditions,30.0
10/04/2020,Alabama,01,PM2.5 - Local Conditions,44.8
10/05/2020,Alabama,01,PM2.5 - Local Conditions,51.0
10/07/2020,Alabama,01,PM2.5 - Local Conditions,56.583333333333336
10/08/2020,Alabama,01,PM2.5 - Local Conditions,62.5
10/10/2020,Alabama,01,PM2.5 - Local Conditions,24.583333333333332
10/11/2020,Alabama,01,PM2.5 - Local Conditions,18.5
10/14/2020,Alabama,01,PM2.5 - Local Conditions,41.416666666666664
10/16/2020,Alabama,01,PM2.5 - Local Conditions,29.416666666666668
10/17/2020,Alabama,01,PM2.5 - Local Conditions,28.666666666666668
10/19/2020,Alabama,01,PM2.5 - Local Conditions,46.666666666666664
10/20/2020,Alabama,01,PM2.5 - Local Conditions,47.0
10/22/2020,Alabama,01,PM2.5 - Local Conditions,37.25
10/23/2020,Alabama,01,PM2.5 - Local Conditions,31.0
10/25/2020,Alabama,01,PM2.5 - Local Conditions,26.083333333333332
10/26/2020,Alabama,01,PM2.5 - Local Conditions,38.916666666666664
10/28/2020,Alabama,01,PM2.5 - Local Conditions,31.916666666666668
10/29/2020,Alabama,01,PM2.5 - Local Conditions,18.454545454545453
10/31/2020,Alabama,01,PM2.5 - Local Conditions,36.583333333333336
11/01/2020,Alabama,01,PM2.5 - Local Conditions,34.333333333333336
11/04/2020,Alabama,01,PM2.5 - Local Conditions,55.083333333333336
11/06/2020,Alabama,01,PM2.5 - Local Conditions,50.75
11/07/2020,Alabama,01,PM2.5 - Local Conditions,41.333333333333336
11/09/2020,Alabama,01,PM2.5 - Local Conditions,31.166666666666668
11/10/2020,Alabama,01,PM2.5 - Local Conditions,26.416666666666668
11/12/2020,Alabama,01,PM2.5 - Local Conditions,35.416666666666664
11/13/2020,Alabama,01,PM2.5 - Local Conditions,44.916666666666664
11/15/2020,Alabama,01,PM2.5 - Local Conditions,36.916666666666664
11/16/2020,Alabama,01,PM2.5 - Local Conditions,29.545454545454547
11/18/2020,Alabama,01,PM2.5 - Local Conditions,32.45454545454545
11/19/2020,Alabama,01,PM2.5 - Local Conditions,50.45454545454545
11/21/2020,Alabama,01,PM2.5 - Local Conditions,51.45454545454545
11/22/2020,Alabama,01,PM2.5 - Local Conditions,52.36363636363637
11/25/2020,Alabama,01,PM2.5 - Local Conditions,33.583333333333336
11/27/2020,Alabama,01,PM2.5 - Local Conditions,50.416666666666664
11/28/2020,Alabama,01,PM2.5 - Local Conditions,43.416666666666664
11/30/2020,Alabama,01,PM2.5 - Local Conditions,26.166666666666668
12/01/2020,Alabama,01,PM2.5 - Local Conditions,28.0
12/03/2020,Alabama,01,PM2.5 - Local Conditions,39.42857142857143
12/04/2020,Alabama,01,PM2.5 - Local Conditions,33.57142857142857
12/06/2020,Alabama,01,PM2.5 - Local Conditions,45.857142857142854
12/07/2020,Alabama,01,PM2.5 - Local Conditions,38.714285714285715
12/09/2020,Alabama,01,PM2.5 - Local Conditions,60.285714285714285
12/10/2020,Alabama,01,PM2.5 - Local Conditions,60.142857142857146
12/12/2020,Alabama,01,PM2.5 - Local Conditions,25.0
12/13/2020,Alabama,01,PM2.5 - Local Conditions,31.571428571428573
12/14/2020,Alabama,01,PM2.5 - Local Conditions,18.125
12/16/2020,Alabama,01,PM2.5 - Local Conditions,25.0
12/18/2020,Alabama,01,PM2.5 - Local Conditions,47.857142857142854
12/19/2020,Alabama,01,PM2.5 - Local Conditions,41.42857142857143
12/21/2020,Alabama,01,PM2.5 - Local Conditions,30.142857142857142
12/22/2020,Alabama,01,PM2.5 - Local Conditions,33.285714285714285
12/24/2020,Alabama,01,PM2.5 - Local Conditions,23.0
12/25/2020,Alabama,01,PM2.5 - Local Conditions,22.0
12/26/2020,Alabama,01,PM2.5 - Local Conditions,22.375
12/27/2020,Alabama,01,PM2.5 - Local Conditions,34.42857142857143
12/28/2020,Alabama,01,PM2.5 - Local Conditions,33.142857142857146
12/30/2020,Alabama,01,PM2.5 - Local Conditions,35.285714285714285
12/31/2020,Alabama,01,PM2.5 - Local Conditions,50.42857142857143
01/21/2020,Alabama,01,PM2.5 - Local Conditions,29.77777777777778
01/23/2020,Alabama,01,PM2.5 - Local Conditions,34.2
09/22/2020,Alabama,01,PM2.5 - Local Conditions,34.583333333333336
09/23/2020,Alabama,01,PM2.5 - Local Conditions,36.81818181818182
01/03/2019,Alabama,01,PM2.5 - Local Conditions,16.694444444444443
01/06/2019,Alabama,01,PM2.5 - Local Conditions,36.111111111111114
01/09/2019,Alabama,01,PM2.5 - Local Conditions,12.533333333333333
01/12/2019,Alabama,01,PM2.5 - Local Conditions,37.407407407407405
01/15/2019,Alabama,01,PM2.5 - Local Conditions,38.5
01/24/2019,Alabama,01,PM2.5 - Local Conditions,24.0
01/27/2019,Alabama,01,PM2.5 - Local Conditions,49.76470588235294
01/30/2019,Alabama,01,PM2.5 - Local Conditions,26.928571428571427
02/02/2019,Alabama,01,PM2.5 - Local Conditions,44.08108108108108
02/05/2019,Alabama,01,PM2.5 - Local Conditions,33.3448275862069
02/08/2019,Alabama,01,PM2.5 - Local Conditions,15.75
02/14/2019,Alabama,01,PM2.5 - Local Conditions,32.19444444444444
02/17/2019,Alabama,01,PM2.5 - Local Conditions,31.379310344827587
02/20/2019,Alabama,01,PM2.5 - Local Conditions,22.61111111111111
02/23/2019,Alabama,01,PM2.5 - Local Conditions,29.93103448275862
02/26/2019,Alabama,01,PM2.5 - Local Conditions,38.486486486486484
03/01/2019,Alabama,01,PM2.5 - Local Conditions,23.482758620689655
03/04/2019,Alabama,01,PM2.5 - Local Conditions,33.55555555555556
03/07/2019,Alabama,01,PM2.5 - Local Conditions,49.26923076923077
03/10/2019,Alabama,01,PM2.5 - Local Conditions,24.91891891891892
03/13/2019,Alabama,01,PM2.5 - Local Conditions,35.3448275862069
03/16/2019,Alabama,01,PM2.5 - Local Conditions,16.54054054054054
03/19/2019,Alabama,01,PM2.5 - Local Conditions,36.464285714285715
03/22/2019,Alabama,01,PM2.5 - Local Conditions,34.611111111111114
03/25/2019,Alabama,01,PM2.5 - Local Conditions,44.82142857142857
03/28/2019,Alabama,01,PM2.5 - Local Conditions,46.270270270270274
04/03/2019,Alabama,01,PM2.5 - Local Conditions,45.91891891891892
04/09/2019,Alabama,01,PM2.5 - Local Conditions,21.16216216216216
04/12/2019,Alabama,01,PM2.5 - Local Conditions,28.896551724137932
04/15/2019,Alabama,01,PM2.5 - Local Conditions,19.228571428571428
04/21/2019,Alabama,01,PM2.5 - Local Conditions,24.56756756756757
04/24/2019,Alabama,01,PM2.5 - Local Conditions,41.6551724137931
04/27/2019,Alabama,01,PM2.5 - Local Conditions,31.2972972972973
